lr,batch_size,hidden_sizes,epochs,mse,r2
0.0005,12,"(64, 32, 16, 8)",300,44.7518,-0.0423
0.0005,12,"(64, 32, 16, 8)",400,46.2546,-0.0773
0.0005,12,"(64, 32, 16, 8)",500,47.5405,-0.1073
0.0005,12,"(32, 16, 8)",100,43.0946,-0.0037
0.0005,12,"(32, 16, 8)",200,46.861,-0.0915
0.0005,12,"(32, 16, 8)",300,46.2562,-0.0774
0.0005,12,"(32, 16, 8)",400,48.1932,-0.1225
0.0005,12,"(32, 16, 8)",500,47.2206,-0.0998
0.0005,12,"(16, 8)",100,42.5622,0.0087
0.0005,12,"(16, 8)",200,44.1911,-0.0293
0.0005,12,"(16, 8)",300,43.2616,-0.0076
0.0005,12,"(16, 8)",400,45.9441,-0.0701
0.0005,12,"(16, 8)",500,45.8938,-0.0689
0.0005,12,"(256, 128, 128, 64, 64, 16, 8)",100,42.9997,-0.0015
0.0005,12,"(256, 128, 128, 64, 64, 16, 8)",200,45.3805,-0.057
0.0005,12,"(256, 128, 128, 64, 64, 16, 8)",300,38.594,0.1011
0.0005,12,"(256, 128, 128, 64, 64, 16, 8)",400,44.4393,-0.0351
0.0005,12,"(256, 128, 128, 64, 64, 16, 8)",500,42.7319,0.0047
0.0005,12,"(512, 256, 256, 128, 32, 32, 8)",100,42.3653,0.0133
0.0005,12,"(512, 256, 256, 128, 32, 32, 8)",200,41.5294,0.0327
0.0005,12,"(512, 256, 256, 128, 32, 32, 8)",300,49.6407,-0.1562
0.0005,12,"(512, 256, 256, 128, 32, 32, 8)",400,46.032,-0.0721
0.0005,12,"(512, 256, 256, 128, 32, 32, 8)",500,45.7161,-0.0648
0.0005,12,"(256, 128, 64, 64, 32, 8, 8)",100,45.3892,-0.0572
0.0005,12,"(256, 128, 64, 64, 32, 8, 8)",200,51.6156,-0.2022
0.0005,12,"(256, 128, 64, 64, 32, 8, 8)",300,41.1775,0.0409
0.0005,12,"(256, 128, 64, 64, 32, 8, 8)",400,43.3133,-0.0088
0.0005,12,"(256, 128, 64, 64, 32, 8, 8)",500,46.3131,-0.0787
0.0005,12,"(256, 128, 128, 64, 64, 32, 8)",100,48.2506,-0.1238
0.0005,12,"(256, 128, 128, 64, 64, 32, 8)",200,47.7933,-0.1132
0.0005,12,"(256, 128, 128, 64, 64, 32, 8)",300,44.0172,-0.0252
0.0005,12,"(256, 128, 128, 64, 64, 32, 8)",400,44.1504,-0.0283
0.0005,12,"(256, 128, 128, 64, 64, 32, 8)",500,42.2936,0.0149
0.0005,12,"(64, 32, 32, 16, 8)",100,46.9002,-0.0924
0.0005,12,"(64, 32, 32, 16, 8)",200,48.5556,-0.1309
0.0005,12,"(64, 32, 32, 16, 8)",300,49.1938,-0.1458
0.0005,12,"(64, 32, 32, 16, 8)",400,43.422,-0.0114
0.0005,12,"(64, 32, 32, 16, 8)",500,47.5882,-0.1084
0.0005,12,"(32, 32, 16, 8)",100,46.6882,-0.0874
0.0005,12,"(32, 32, 16, 8)",200,44.6159,-0.0392
0.0005,12,"(32, 32, 16, 8)",300,47.4458,-0.1051
0.0005,12,"(32, 32, 16, 8)",400,44.357,-0.0331
0.0005,12,"(32, 32, 16, 8)",500,43.3611,-0.0099
0.0005,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,44.8525,-0.0447
0.0005,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,43.3482,-0.0096
0.0005,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,46.3225,-0.0789
0.0005,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,44.3004,-0.0318
0.0005,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,43.038,-0.0024
0.0005,16,"(512, 256, 128, 64, 32, 16, 8)",100,45.8725,-0.0684
0.0005,16,"(512, 256, 128, 64, 32, 16, 8)",200,44.966,-0.0473
0.0005,16,"(512, 256, 128, 64, 32, 16, 8)",300,41.2611,0.039
0.0005,16,"(512, 256, 128, 64, 32, 16, 8)",400,39.1524,0.0881
0.0005,16,"(512, 256, 128, 64, 32, 16, 8)",500,47.0931,-0.0969
0.0005,16,"(256, 128, 64, 32, 16, 8)",100,46.62,-0.0858
0.0005,16,"(256, 128, 64, 32, 16, 8)",200,44.0962,-0.0271
0.0005,16,"(256, 128, 64, 32, 16, 8)",300,44.9107,-0.046
0.0005,16,"(256, 128, 64, 32, 16, 8)",400,40.5442,0.0557
0.0005,16,"(256, 128, 64, 32, 16, 8)",500,42.1712,0.0178
0.0005,16,"(128, 64, 32, 16, 8)",100,45.4878,-0.0595
0.0005,16,"(128, 64, 32, 16, 8)",200,46.3085,-0.0786
0.0005,16,"(128, 64, 32, 16, 8)",300,44.7284,-0.0418
0.0005,16,"(128, 64, 32, 16, 8)",400,44.6697,-0.0404
0.0005,16,"(128, 64, 32, 16, 8)",500,40.7266,0.0514
0.0005,16,"(64, 32, 16, 8)",100,46.5692,-0.0847
0.0005,16,"(64, 32, 16, 8)",200,45.3604,-0.0565
0.0005,16,"(64, 32, 16, 8)",300,48.4808,-0.1292
0.0005,16,"(64, 32, 16, 8)",400,45.8084,-0.0669
0.0005,16,"(64, 32, 16, 8)",500,50.865,-0.1847
0.0005,16,"(32, 16, 8)",100,42.9832,-0.0011
0.0005,16,"(32, 16, 8)",200,46.8752,-0.0918
0.0005,16,"(32, 16, 8)",300,47.2019,-0.0994
0.0005,16,"(32, 16, 8)",400,48.4007,-0.1273
0.0005,16,"(32, 16, 8)",500,47.8256,-0.1139
0.0005,16,"(16, 8)",100,42.8905,0.001
0.0005,16,"(16, 8)",200,43.7837,-0.0198
0.0005,16,"(16, 8)",300,43.6417,-0.0165
0.0005,16,"(16, 8)",400,44.3334,-0.0326
0.0005,16,"(16, 8)",500,46.7993,-0.09
0.0005,16,"(256, 128, 128, 64, 64, 16, 8)",100,44.1271,-0.0278
0.0005,16,"(256, 128, 128, 64, 64, 16, 8)",200,47.351,-0.1029
0.0005,16,"(256, 128, 128, 64, 64, 16, 8)",300,43.2216,-0.0067
0.0005,16,"(256, 128, 128, 64, 64, 16, 8)",400,48.4288,-0.128
0.0005,16,"(256, 128, 128, 64, 64, 16, 8)",500,48.8831,-0.1386
0.0005,16,"(512, 256, 256, 128, 32, 32, 8)",100,43.1819,-0.0058
0.0005,16,"(512, 256, 256, 128, 32, 32, 8)",200,46.5799,-0.0849
0.0005,16,"(512, 256, 256, 128, 32, 32, 8)",300,41.3796,0.0362
0.0005,16,"(512, 256, 256, 128, 32, 32, 8)",400,46.2586,-0.0774
0.0005,16,"(512, 256, 256, 128, 32, 32, 8)",500,48.6265,-0.1326
0.0005,16,"(256, 128, 64, 64, 32, 8, 8)",100,45.8239,-0.0673
0.0005,16,"(256, 128, 64, 64, 32, 8, 8)",200,51.7569,-0.2055
0.0005,16,"(256, 128, 64, 64, 32, 8, 8)",300,44.7986,-0.0434
0.0005,16,"(256, 128, 64, 64, 32, 8, 8)",400,41.0028,0.045
0.0005,16,"(256, 128, 64, 64, 32, 8, 8)",500,47.8877,-0.1154
0.0005,16,"(256, 128, 128, 64, 64, 32, 8)",100,44.9313,-0.0465
0.0005,16,"(256, 128, 128, 64, 64, 32, 8)",200,45.4045,-0.0575
0.0005,16,"(256, 128, 128, 64, 64, 32, 8)",300,44.9606,-0.0472
0.0005,16,"(256, 128, 128, 64, 64, 32, 8)",400,41.0526,0.0438
0.0005,16,"(256, 128, 128, 64, 64, 32, 8)",500,39.9817,0.0688
0.0005,16,"(64, 32, 32, 16, 8)",100,47.9762,-0.1174
0.0005,16,"(64, 32, 32, 16, 8)",200,47.0575,-0.096
0.0005,16,"(64, 32, 32, 16, 8)",300,45.9597,-0.0705
0.0005,16,"(64, 32, 32, 16, 8)",400,43.8177,-0.0206
0.0005,16,"(64, 32, 32, 16, 8)",500,48.1502,-0.1215
0.0005,16,"(32, 32, 16, 8)",100,44.8718,-0.0451
0.0005,16,"(32, 32, 16, 8)",200,47.9737,-0.1174
0.0005,16,"(32, 32, 16, 8)",300,47.7345,-0.1118
0.0005,16,"(32, 32, 16, 8)",400,43.657,-0.0168
0.0005,16,"(32, 32, 16, 8)",500,46.8521,-0.0913
0.0005,24,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,46.7554,-0.089
0.0005,24,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,45.3851,-0.0571
0.0005,24,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,41.3228,0.0375
0.0005,24,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,48.5968,-0.1319
0.0005,24,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,39.6448,0.0766
0.0005,24,"(512, 256, 128, 64, 32, 16, 8)",100,43.5144,-0.0135
0.0005,24,"(512, 256, 128, 64, 32, 16, 8)",200,44.3124,-0.0321
0.0005,24,"(512, 256, 128, 64, 32, 16, 8)",300,47.027,-0.0953
0.0005,24,"(512, 256, 128, 64, 32, 16, 8)",400,48.267,-0.1242
0.0005,24,"(512, 256, 128, 64, 32, 16, 8)",500,50.1287,-0.1676
0.0005,24,"(256, 128, 64, 32, 16, 8)",100,46.7197,-0.0882
0.0005,24,"(256, 128, 64, 32, 16, 8)",200,41.6455,0.03
0.0005,24,"(256, 128, 64, 32, 16, 8)",300,42.3187,0.0143
0.0005,24,"(256, 128, 64, 32, 16, 8)",400,46.5891,-0.0851
0.0005,24,"(256, 128, 64, 32, 16, 8)",500,40.3489,0.0602
0.0005,24,"(128, 64, 32, 16, 8)",100,47.3935,-0.1039
0.0005,24,"(128, 64, 32, 16, 8)",200,44.3205,-0.0323
0.0005,24,"(128, 64, 32, 16, 8)",300,49.1779,-0.1454
0.0005,24,"(128, 64, 32, 16, 8)",400,46.5537,-0.0843
0.0005,24,"(128, 64, 32, 16, 8)",500,43.1282,-0.0045
0.0005,24,"(64, 32, 16, 8)",100,45.7036,-0.0645
0.0005,24,"(64, 32, 16, 8)",200,46.8935,-0.0922
0.0005,24,"(64, 32, 16, 8)",300,48.1512,-0.1215
0.0005,24,"(64, 32, 16, 8)",400,47.7495,-0.1122
0.0005,24,"(64, 32, 16, 8)",500,48.8186,-0.1371
0.0005,24,"(32, 16, 8)",100,43.5116,-0.0134
0.0005,24,"(32, 16, 8)",200,45.1164,-0.0508
0.0005,24,"(32, 16, 8)",300,46.9503,-0.0935
0.0005,24,"(32, 16, 8)",400,47.0532,-0.0959
0.0005,24,"(32, 16, 8)",500,45.0325,-0.0489
0.0005,24,"(16, 8)",100,42.3077,0.0146
0.0005,24,"(16, 8)",200,43.5032,-0.0132
0.0005,24,"(16, 8)",300,43.5897,-0.0153
0.0005,24,"(16, 8)",400,44.4793,-0.036
0.0005,24,"(16, 8)",500,46.246,-0.0771
0.0005,24,"(256, 128, 128, 64, 64, 16, 8)",100,46.3327,-0.0792
0.0005,24,"(256, 128, 128, 64, 64, 16, 8)",200,49.3931,-0.1504
0.0005,24,"(256, 128, 128, 64, 64, 16, 8)",300,47.3662,-0.1032
0.0005,24,"(256, 128, 128, 64, 64, 16, 8)",400,47.384,-0.1036
0.0005,24,"(256, 128, 128, 64, 64, 16, 8)",500,43.5374,-0.014
0.0005,24,"(512, 256, 256, 128, 32, 32, 8)",100,46.5607,-0.0845
0.0005,24,"(512, 256, 256, 128, 32, 32, 8)",200,49.8743,-0.1616
0.0005,24,"(512, 256, 256, 128, 32, 32, 8)",300,50.1872,-0.1689
0.0005,24,"(512, 256, 256, 128, 32, 32, 8)",400,43.0851,-0.0035
0.0005,24,"(512, 256, 256, 128, 32, 32, 8)",500,42.9653,-0.0007
0.0005,24,"(256, 128, 64, 64, 32, 8, 8)",100,45.009,-0.0483
0.0005,24,"(256, 128, 64, 64, 32, 8, 8)",200,44.3604,-0.0332
0.0005,24,"(256, 128, 64, 64, 32, 8, 8)",300,49.7759,-0.1593
0.0005,24,"(256, 128, 64, 64, 32, 8, 8)",400,46.108,-0.0739
0.0005,24,"(256, 128, 64, 64, 32, 8, 8)",500,46.1589,-0.0751
0.0005,24,"(256, 128, 128, 64, 64, 32, 8)",100,44.0567,-0.0261
0.0005,24,"(256, 128, 128, 64, 64, 32, 8)",200,54.6185,-0.2721
0.0005,24,"(256, 128, 128, 64, 64, 32, 8)",300,51.6324,-0.2026
0.0005,24,"(256, 128, 128, 64, 64, 32, 8)",400,50.1869,-0.1689
0.0005,24,"(256, 128, 128, 64, 64, 32, 8)",500,42.9081,0.0006
0.0005,24,"(64, 32, 32, 16, 8)",100,44.5058,-0.0366
0.0005,24,"(64, 32, 32, 16, 8)",200,46.9768,-0.0942
0.0005,24,"(64, 32, 32, 16, 8)",300,46.829,-0.0907
0.0005,24,"(64, 32, 32, 16, 8)",400,46.2669,-0.0776
0.0005,24,"(64, 32, 32, 16, 8)",500,46.7367,-0.0886
0.0005,24,"(32, 32, 16, 8)",100,45.8767,-0.0685
0.0005,24,"(32, 32, 16, 8)",200,46.8848,-0.092
0.0005,24,"(32, 32, 16, 8)",300,47.805,-0.1134
0.0005,24,"(32, 32, 16, 8)",400,47.4355,-0.1048
0.0005,24,"(32, 32, 16, 8)",500,49.235,-0.1468
0.0005,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,43.9845,-0.0245
0.0005,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,47.3815,-0.1036
0.0005,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,44.6145,-0.0391
0.0005,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,42.9405,-0.0001
0.0005,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,41.7655,0.0272
0.0005,32,"(512, 256, 128, 64, 32, 16, 8)",100,44.9958,-0.048
0.0005,32,"(512, 256, 128, 64, 32, 16, 8)",200,50.2163,-0.1696
0.0005,32,"(512, 256, 128, 64, 32, 16, 8)",300,44.3701,-0.0334
0.0005,32,"(512, 256, 128, 64, 32, 16, 8)",400,45.754,-0.0657
0.0005,32,"(512, 256, 128, 64, 32, 16, 8)",500,40.0038,0.0683
0.0005,32,"(256, 128, 64, 32, 16, 8)",100,46.349,-0.0795
0.0005,32,"(256, 128, 64, 32, 16, 8)",200,49.0136,-0.1416
0.0005,32,"(256, 128, 64, 32, 16, 8)",300,45.3782,-0.0569
0.0005,32,"(256, 128, 64, 32, 16, 8)",400,46.317,-0.0788
0.0005,32,"(256, 128, 64, 32, 16, 8)",500,45.1516,-0.0516
0.0005,32,"(128, 64, 32, 16, 8)",100,46.7902,-0.0898
0.0005,32,"(128, 64, 32, 16, 8)",200,47.7171,-0.1114
0.0005,32,"(128, 64, 32, 16, 8)",300,45.5748,-0.0615
0.0005,32,"(128, 64, 32, 16, 8)",400,44.9539,-0.047
0.0005,32,"(128, 64, 32, 16, 8)",500,45.3764,-0.0569
0.0005,32,"(64, 32, 16, 8)",100,44.3002,-0.0318
0.0005,32,"(64, 32, 16, 8)",200,48.4253,-0.1279
0.0005,32,"(64, 32, 16, 8)",300,48.3637,-0.1265
0.0005,32,"(64, 32, 16, 8)",400,47.7316,-0.1117
0.0005,32,"(64, 32, 16, 8)",500,44.2916,-0.0316
0.0005,32,"(32, 16, 8)",100,42.6372,0.0069
0.0005,32,"(32, 16, 8)",200,44.7799,-0.043
0.0005,32,"(32, 16, 8)",300,46.5473,-0.0842
0.0005,32,"(32, 16, 8)",400,47.1586,-0.0984
0.0005,32,"(32, 16, 8)",500,48.3014,-0.125
0.0005,32,"(16, 8)",100,42.5804,0.0082
0.0005,32,"(16, 8)",200,42.8778,0.0013
0.0005,32,"(16, 8)",300,43.1494,-0.005
0.0005,32,"(16, 8)",400,44.4372,-0.035
0.0005,32,"(16, 8)",500,45.4354,-0.0583
0.0005,32,"(256, 128, 128, 64, 64, 16, 8)",100,44.5906,-0.0386
0.0005,32,"(256, 128, 128, 64, 64, 16, 8)",200,45.3303,-0.0558
0.0005,32,"(256, 128, 128, 64, 64, 16, 8)",300,46.4993,-0.083
0.0005,32,"(256, 128, 128, 64, 64, 16, 8)",400,44.4203,-0.0346
0.0005,32,"(256, 128, 128, 64, 64, 16, 8)",500,46.6269,-0.086
0.0005,32,"(512, 256, 256, 128, 32, 32, 8)",100,46.9622,-0.0938
0.0005,32,"(512, 256, 256, 128, 32, 32, 8)",200,43.505,-0.0133
0.0005,32,"(512, 256, 256, 128, 32, 32, 8)",300,48.9463,-0.14
0.0005,32,"(512, 256, 256, 128, 32, 32, 8)",400,44.3453,-0.0329
0.0005,32,"(512, 256, 256, 128, 32, 32, 8)",500,50.4143,-0.1742
0.0005,32,"(256, 128, 64, 64, 32, 8, 8)",100,47.5032,-0.1064
0.0005,32,"(256, 128, 64, 64, 32, 8, 8)",200,46.9218,-0.0929
0.0005,32,"(256, 128, 64, 64, 32, 8, 8)",300,44.8115,-0.0437
0.0005,32,"(256, 128, 64, 64, 32, 8, 8)",400,46.3819,-0.0803
0.0005,32,"(256, 128, 64, 64, 32, 8, 8)",500,46.9975,-0.0946
0.0005,32,"(256, 128, 128, 64, 64, 32, 8)",100,42.5344,0.0093
0.0005,32,"(256, 128, 128, 64, 64, 32, 8)",200,42.49,0.0103
0.0005,32,"(256, 128, 128, 64, 64, 32, 8)",300,47.8647,-0.1148
0.0005,32,"(256, 128, 128, 64, 64, 32, 8)",400,40.689,0.0523
0.0005,32,"(256, 128, 128, 64, 64, 32, 8)",500,43.3228,-0.009
0.0005,32,"(64, 32, 32, 16, 8)",100,46.7976,-0.09
0.0005,32,"(64, 32, 32, 16, 8)",200,47.7516,-0.1122
0.0005,32,"(64, 32, 32, 16, 8)",300,49.4622,-0.152
0.0005,32,"(64, 32, 32, 16, 8)",400,45.0173,-0.0485
0.0005,32,"(64, 32, 32, 16, 8)",500,49.4665,-0.1521
0.0005,32,"(32, 32, 16, 8)",100,43.72,-0.0183
0.0005,32,"(32, 32, 16, 8)",200,49.0655,-0.1428
0.0005,32,"(32, 32, 16, 8)",300,45.9082,-0.0693
0.0005,32,"(32, 32, 16, 8)",400,46.8925,-0.0922
0.0005,32,"(32, 32, 16, 8)",500,48.2967,-0.1249
1e-05,8,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,42.3171,0.0144
1e-05,8,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,42.3781,0.013
1e-05,8,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,45.616,-0.0625
1e-05,8,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,44.0564,-0.0261
1e-05,8,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,47.8764,-0.1151
1e-05,8,"(512, 256, 128, 64, 32, 16, 8)",100,42.2682,0.0155
1e-05,8,"(512, 256, 128, 64, 32, 16, 8)",200,42.1889,0.0174
1e-05,8,"(512, 256, 128, 64, 32, 16, 8)",300,42.4671,0.0109
1e-05,8,"(512, 256, 128, 64, 32, 16, 8)",400,43.186,-0.0059
1e-05,8,"(512, 256, 128, 64, 32, 16, 8)",500,44.3291,-0.0325
1e-05,8,"(256, 128, 64, 32, 16, 8)",100,42.2773,0.0153
1e-05,8,"(256, 128, 64, 32, 16, 8)",200,42.3352,0.014
1e-05,8,"(256, 128, 64, 32, 16, 8)",300,42.3923,0.0126
1e-05,8,"(256, 128, 64, 32, 16, 8)",400,42.5591,0.0087
1e-05,8,"(256, 128, 64, 32, 16, 8)",500,42.9283,0.0001
1e-05,8,"(128, 64, 32, 16, 8)",100,44.003,-0.0249
1e-05,8,"(128, 64, 32, 16, 8)",200,42.2931,0.0149
1e-05,8,"(128, 64, 32, 16, 8)",300,42.3481,0.0137
1e-05,8,"(128, 64, 32, 16, 8)",400,42.1593,0.0181
1e-05,8,"(128, 64, 32, 16, 8)",500,42.2868,0.0151
1e-05,8,"(64, 32, 16, 8)",100,43.9347,-0.0233
1e-05,8,"(64, 32, 16, 8)",200,42.966,-0.0007
1e-05,8,"(64, 32, 16, 8)",300,42.3932,0.0126
1e-05,8,"(64, 32, 16, 8)",400,42.1613,0.018
1e-05,8,"(64, 32, 16, 8)",500,42.4911,0.0103
1e-05,8,"(32, 16, 8)",100,45.776,-0.0662
1e-05,8,"(32, 16, 8)",200,43.7102,-0.0181
1e-05,8,"(32, 16, 8)",300,42.9138,0.0005
1e-05,8,"(32, 16, 8)",400,42.5695,0.0085
1e-05,8,"(32, 16, 8)",500,42.2066,0.017
1e-05,8,"(16, 8)",100,44.0091,-0.025
1e-05,8,"(16, 8)",200,44.6351,-0.0396
1e-05,8,"(16, 8)",300,43.3494,-0.0097
1e-05,8,"(16, 8)",400,43.0204,-0.002
1e-05,8,"(16, 8)",500,42.8267,0.0025
1e-05,8,"(256, 128, 128, 64, 64, 16, 8)",100,42.6417,0.0068
1e-05,8,"(256, 128, 128, 64, 64, 16, 8)",200,42.4569,0.0111
1e-05,8,"(256, 128, 128, 64, 64, 16, 8)",300,42.2687,0.0155
1e-05,8,"(256, 128, 128, 64, 64, 16, 8)",400,42.8117,0.0029
1e-05,8,"(256, 128, 128, 64, 64, 16, 8)",500,43.8223,-0.0207
1e-05,8,"(512, 256, 256, 128, 32, 32, 8)",100,42.2498,0.0159
1e-05,8,"(512, 256, 256, 128, 32, 32, 8)",200,42.6776,0.006
1e-05,8,"(512, 256, 256, 128, 32, 32, 8)",300,44.112,-0.0274
1e-05,8,"(512, 256, 256, 128, 32, 32, 8)",400,45.146,-0.0515
1e-05,8,"(512, 256, 256, 128, 32, 32, 8)",500,45.7391,-0.0653
1e-05,8,"(256, 128, 64, 64, 32, 8, 8)",100,42.3713,0.0131
1e-05,8,"(256, 128, 64, 64, 32, 8, 8)",200,42.2487,0.016
1e-05,8,"(256, 128, 64, 64, 32, 8, 8)",300,44.7358,-0.042
1e-05,8,"(256, 128, 64, 64, 32, 8, 8)",400,42.4337,0.0117
1e-05,8,"(256, 128, 64, 64, 32, 8, 8)",500,42.5413,0.0092
1e-05,8,"(256, 128, 128, 64, 64, 32, 8)",100,42.3987,0.0125
1e-05,8,"(256, 128, 128, 64, 64, 32, 8)",200,42.2598,0.0157
1e-05,8,"(256, 128, 128, 64, 64, 32, 8)",300,42.2925,0.0149
1e-05,8,"(256, 128, 128, 64, 64, 32, 8)",400,42.8129,0.0028
1e-05,8,"(256, 128, 128, 64, 64, 32, 8)",500,43.4807,-0.0127
1e-05,8,"(64, 32, 32, 16, 8)",100,44.4766,-0.0359
1e-05,8,"(64, 32, 32, 16, 8)",200,44.7648,-0.0426
1e-05,8,"(64, 32, 32, 16, 8)",300,42.6364,0.0069
1e-05,8,"(64, 32, 32, 16, 8)",400,42.6453,0.0067
1e-05,8,"(64, 32, 32, 16, 8)",500,42.3703,0.0131
1e-05,8,"(32, 32, 16, 8)",100,45.2381,-0.0537
1e-05,8,"(32, 32, 16, 8)",200,43.9762,-0.0243
1e-05,8,"(32, 32, 16, 8)",300,42.3472,0.0137
1e-05,8,"(32, 32, 16, 8)",400,42.4053,0.0123
1e-05,8,"(32, 32, 16, 8)",500,42.1554,0.0181
1e-05,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,42.3096,0.0145
1e-05,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,44.652,-0.04
1e-05,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,44.6925,-0.041
1e-05,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,45.3872,-0.0571
1e-05,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,45.0867,-0.0501
1e-05,12,"(512, 256, 128, 64, 32, 16, 8)",100,42.3987,0.0125
1e-05,12,"(512, 256, 128, 64, 32, 16, 8)",200,42.2927,0.0149
1e-05,12,"(512, 256, 128, 64, 32, 16, 8)",300,42.5032,0.01
1e-05,12,"(512, 256, 128, 64, 32, 16, 8)",400,43.4224,-0.0114
1e-05,12,"(512, 256, 128, 64, 32, 16, 8)",500,42.7208,0.005
1e-05,12,"(256, 128, 64, 32, 16, 8)",100,42.7252,0.0049
1e-05,12,"(256, 128, 64, 32, 16, 8)",200,42.2711,0.0154
1e-05,12,"(256, 128, 64, 32, 16, 8)",300,42.2977,0.0148
1e-05,12,"(256, 128, 64, 32, 16, 8)",400,42.3371,0.0139
1e-05,12,"(256, 128, 64, 32, 16, 8)",500,42.7164,0.0051
1e-05,12,"(128, 64, 32, 16, 8)",100,43.5876,-0.0152
1e-05,12,"(128, 64, 32, 16, 8)",200,42.6769,0.006
1e-05,12,"(128, 64, 32, 16, 8)",300,42.1779,0.0176
1e-05,12,"(128, 64, 32, 16, 8)",400,42.5162,0.0097
1e-05,12,"(128, 64, 32, 16, 8)",500,42.374,0.013
1e-05,12,"(64, 32, 16, 8)",100,45.1681,-0.052
1e-05,12,"(64, 32, 16, 8)",200,42.9908,-0.0013
1e-05,12,"(64, 32, 16, 8)",300,42.5687,0.0085
1e-05,12,"(64, 32, 16, 8)",400,42.2977,0.0148
1e-05,12,"(64, 32, 16, 8)",500,42.3569,0.0134
1e-05,12,"(32, 16, 8)",100,44.5953,-0.0387
1e-05,12,"(32, 16, 8)",200,44.1784,-0.029
1e-05,12,"(32, 16, 8)",300,42.9439,-0.0002
1e-05,12,"(32, 16, 8)",400,42.9522,-0.0004
1e-05,12,"(32, 16, 8)",500,42.61,0.0076
1e-05,12,"(16, 8)",100,44.8479,-0.0446
1e-05,12,"(16, 8)",200,43.5614,-0.0146
1e-05,12,"(16, 8)",300,43.3907,-0.0106
1e-05,12,"(16, 8)",400,43.4395,-0.0118
1e-05,12,"(16, 8)",500,42.9953,-0.0014
1e-05,12,"(256, 128, 128, 64, 64, 16, 8)",100,42.3445,0.0137
1e-05,12,"(256, 128, 128, 64, 64, 16, 8)",200,42.3601,0.0134
1e-05,12,"(256, 128, 128, 64, 64, 16, 8)",300,42.4059,0.0123
1e-05,12,"(256, 128, 128, 64, 64, 16, 8)",400,42.5796,0.0083
1e-05,12,"(256, 128, 128, 64, 64, 16, 8)",500,43.6836,-0.0175
1e-05,12,"(512, 256, 256, 128, 32, 32, 8)",100,42.3696,0.0132
1e-05,12,"(512, 256, 256, 128, 32, 32, 8)",200,42.5304,0.0094
1e-05,12,"(512, 256, 256, 128, 32, 32, 8)",300,42.8581,0.0018
1e-05,12,"(512, 256, 256, 128, 32, 32, 8)",400,44.2212,-0.03
1e-05,12,"(512, 256, 256, 128, 32, 32, 8)",500,46.8686,-0.0916
1e-05,12,"(256, 128, 64, 64, 32, 8, 8)",100,42.5108,0.0099
1e-05,12,"(256, 128, 64, 64, 32, 8, 8)",200,42.5073,0.0099
1e-05,12,"(256, 128, 64, 64, 32, 8, 8)",300,42.2807,0.0152
1e-05,12,"(256, 128, 64, 64, 32, 8, 8)",400,42.2149,0.0168
1e-05,12,"(256, 128, 64, 64, 32, 8, 8)",500,42.1314,0.0187
1e-05,12,"(256, 128, 128, 64, 64, 32, 8)",100,42.2642,0.0156
1e-05,12,"(256, 128, 128, 64, 64, 32, 8)",200,42.3656,0.0132
1e-05,12,"(256, 128, 128, 64, 64, 32, 8)",300,42.6466,0.0067
1e-05,12,"(256, 128, 128, 64, 64, 32, 8)",400,42.9421,-0.0002
1e-05,12,"(256, 128, 128, 64, 64, 32, 8)",500,42.7639,0.004
1e-05,12,"(64, 32, 32, 16, 8)",100,44.1698,-0.0288
1e-05,12,"(64, 32, 32, 16, 8)",200,42.7192,0.005
1e-05,12,"(64, 32, 32, 16, 8)",300,42.2708,0.0155
1e-05,12,"(64, 32, 32, 16, 8)",400,42.266,0.0156
1e-05,12,"(64, 32, 32, 16, 8)",500,42.5136,0.0098
1e-05,12,"(32, 32, 16, 8)",100,44.7662,-0.0427
1e-05,12,"(32, 32, 16, 8)",200,43.0541,-0.0028
1e-05,12,"(32, 32, 16, 8)",300,42.8132,0.0028
1e-05,12,"(32, 32, 16, 8)",400,42.3167,0.0144
